20,703310206357,-11432174897,-703309199490,1
20,24974051362753,8275650496483,-25273355496714,1
21,16,-11,-14,1
21,85,28,-86,1
21,97,49,-101,1
21,445,-287,-401,1
21,12124,-7808,-10931,1
21,84529,14293,-84665,1
21,106333,9466,-106358,1
21,714469,652408,-862850,1
21,6530869481896,-1532731175003,-6502606661042,1
24,2,2,2,2
24,8,8,-10,2
24,15584139827,-2901096694,-15550555555,1
25,3,-1,-1,1
25,1167,-319,-1159,1
25,2357,1839,-2683,1
25,15942,2561,-15964,1
25,53992049,25548626,-55835280,1
25,520933228346,-365800836046,-452119209735,1
26,3,0,-1,1
26,297,161,-312,1
26,468,87,-469,1
26,2106,237,-2107,1
26,62709,17421,-63154,1
26,139643,-74169,-132288,1
26,114844365,110902301,-142254840,1
26,493807054,235212977,-510990991,1
26,38243284274,-10006832465,-38013526597,1
26,76798140380,36100487429,-79370037467,1
26,100873871139,17405743368,-101046318625,1
26,519963676099,-410998968769,-414378083704,1
26,23655256901997,20696430279741,-28063611760132,1
28,3,1,0,1
28,14,13,-17,1
28,56,31,-59,1
28,1541,-473,-1526,1
28,2269,-249,-2268,1
28,46001,7252,-46061,1
28,500752,-341519,-440941,1
28,2391125,-1880606,-1914761,1
28,5688451,-3573976,-5172863,1
28,7665779,4632529,-8192660,1
28,13185229,-9648809,-11170768,1
28,16123996,14260165,-19212577,1
28,443280029,-51369794,-443049953,1
28,2275734580,133059287,-2275886195,1
28,12866112505,-6036854376,-12406905141,1
28,26393740420247,-15926163855518,-24298982129867,1
29,3,1,1,1
29,4,-2,-3,1
29,18,13,-20,1
29,235,-69,-233,1
29,7552,1765,-7584,1
29,11190,1234,-11195,1
29,22734,-15410,-20075,1
29,104860,-51803,-100464,1
29,144115,52609,-146415,1
29,386839,-150237,-379133,1
29,1604581,647628,-1639004,1
29,4493605,1278484,-4527840,1
29,59429101,11317786,-59565612,1
29,59695791,54271459,-71957141,1
29,184716802,-27486084,-184513715,1
29,198320109,-134622470,-175010180,1
29,606953848,-347811699,-566208254,1
29,1071396844,868000392,-1235036507,1
29,55713174237,33839306620,-59597367674,1
30,2220422932,-283059965,-2218888517,1
30,3982933876681,-636600549515,-3977505554546,1
34,3,2,-1,1
34,5,-3,-4,1
34,5,5,-6,1
34,110,-33,-109,1
34,119,35,-120,1
34,147,-112,-121,1
34,447,347,-508,1
34,1557,-244,-1555,1
34,12183,3011,-12244,1
34,14133,1613,-14140,1
34,67499,10991,-67596,1
34,804494,-151615,-802695,1
34,2385818,-353833,-2383221,1
34,9608913,-5444167,-8986990,1
34,41006942,-10555227,-40772491,1
34,114626643,73124066,-123793489,1
34,195450995,-146056737,-163249642,1
34,559642989,-95440171,-558716224,1
34,810996366,-537480799,-723128167,1
34,851681369,642799241,-959507616,1
34,13170125375,-2728489381,-13130973060,1
34,30465457755,-6014301292,-30387126337,1
34,44996861915,-32583117256,-38375266305,1
34,87210931511,-18979001470,-86910285813,1
34,310055474994,66373853015,-311066067925,1
34,1376017175642,-135563909721,-1375578441157,1
34,2469507888017,-1202385976416,-2370583623727,1
34,7037036081417,-856970917534,-7032797123775,1
35,3,2,0,1
35,14,-8,-13,1
35,1154,-509,-1120,1
35,15912,-4957,-15750,1
35,16539,11648,-18276,1
35,20036,-9984,-19173,1
35,24322,8939,-24718,1
35,256817,-166387,-231035,1
35,1169462,127251,-1169964,1
35,1867918,204443,-1868734,1
35,2397866,359387,-2400554,1
35,8564556,-1483557,-8549692,1
35,35098916,32476780,-42634021,1
35,50201499,-21908304,-48770260,1
35,73215198,53066099,-81528036,1
35,647310454,142165382,-649588213,1
35,1046815700,658352816,-1127272421,1
35,1729217344,658963130,-1760544349,1
35,26895884470,-8808645334,-26577178021,1
35,27397470331,15130810118,-28856683342,1
35,35975015178,5227211702,-36011764005,1
35,133158213809,95838992585,-147993042839,1
35,270330132404,-73308493692,-268521033381,1
35,1596001537206,862629673682,-1675932746949,1
35,3508640654674,602943033899,-3514565767342,1
35,11029579665171,-7923230529900,-9451703409226,1
36,3,2,1,1
36,4,-1,-3,1
36,71,40,-75,1
36,272,-87,-269,1
36,2731,2358,-3223,1
36,21978,8177,-22349,1
36,725001,90323,-725468,1
36,1304151,963538,-1460083,1
36,5918727,-1797059,-5862982,1
36,21554787,-7978924,-21184007,1
36,46496077,2319087,-46498000,1
36,129588011,124446946,-160097511,1
36,174729585,44683027,-175698238,1
36,233318919,-182904778,-187411091,1
36,675431320,-437144491,-607860057,1
36,16274295293,-1085308202,-16272686217,1
36,24400590513,-13307360653,-23002705094,1
36,82603686420,14668356859,-82757578207,1
36,267064726765,-88657883929,-263767331970,1
36,303688531318,-12895489927,-303680780517,1
36,1069925947092,-456362653003,-1041501604985,1
36,3703405799117,1446334457472,-3775525250705,1
36,5113358859649,3476859975579,-5601172572028,1
36,8746235198350,8175071968071,-10671886801075,1
37,4,0,-3,1
37,50,37,-56,1
37,445,-84,-444,1
37,154165,50246,-155924,1
37,5139542,884317,-5148254,1
37,4559837087,3888412291,-5355469133,1
37,89425216213,-53653948418,-82458352612,1
37,133068659381,-25214872961,-132766187447,1
38,4,1,-3,1
38,25,16,-27,1
38,12205,-7983,-10940,1
38,353310945,-236043302,-313975259,1
38,429439047,364660612,-503558417,1
38,1477764831,-533169776,-1454258153,1
38,2915590045,1660527649,-3085086696,1
38,94132099315,-67391848733,-80825803680,1
38,359370953946,-244516741223,-316792768211,1
38,1187653809994,-239263179797,-1184408067597,1
38,1897816452484,-934295314683,-1819119823559,1
39,134476,117367,-159380,1
43,3,2,2,1
43,9,-7,-7,1
43,12,8,-13,1
43,51,20,-52,1
43,837,-307,-823,1
43,7883,4383,-8311,1
43,30315,-13312,-29434,1
43,64548,42776,-70285,1
43,114011,-38631,-112513,1
43,140816,-97189,-123294,1
43,668525,363141,-702487,1
43,1353135,-590569,-1314547,1
43,1668803,-558738,-1647658,1
43,8530232,-6539424,-6986701,1
43,9706605,9291503,-11973769,1
43,14154155,2820585,-14191393,1
43,30734537,-14979079,-29499591,1
43,3835879184,689061204,-3843276685,1
43,5497783307,1684458284,-5549994834,1
43,67909039200,14285976971,-68119131682,1
43,500896031768,-239604226536,-481910076877,1
43,648576866693,-460829005875,-559303900279,1
43,2209070442254,-170212422477,-2208733543342,1
43,6143592951707,2106150923168,-6225018193518,1
43,48883958302292,-38298281882829,-39287553131236,1
44,8,-5,-7,1
44,113638,-82465,-96787,1
44,264623,37709,-264878,1
44,1482566,-109107,-1482369,1
44,24395021,-13945025,-22770298,1
44,263287227,77927046,-265543375,1
44,296564500,-71526199,-295171093,1
44,23623163208,7985053293,-23923443865,1
44,39880306575,23095243364,-42310988475,1
44,58104824318,-28374370045,-55755680567,1
44,119757743204,108395682663,-144083223123,1
44,218441467253,-106510612054,-209651649689,1
44,790842939985,-267618600157,-780492869092,1
44,4141022644353,1230327165848,-4176912099405,1
44,39214255229627,-21480132830862,-36936139591071,1
45,4,2,-3,1
45,533,256,-552,1
45,2025,1709,-2369,1
45,16234,-12312,-13411,1
45,258003,154099,-275161,1
45,459446,273333,-489662,1
45,1136437,-860158,-940266,1
45,1342485,1315652,-1674692,1
45,102227717,86081710,-119493282,1
45,385785453,-123493474,-381520352,1
45,578060030,-146621723,-574898442,1
45,2025889734,-1145479270,-1895623019,1
45,3265611834,2490196381,-3690580060,1
45,3559490691,-362904919,-3558232823,1
45,11960491516,3178849832,-12034877739,1
45,12079868900,9726334293,-13895238608,1
45,36792451581,-10238155084,-36526273598,1
45,651902829148,-108801445500,-650891037163,1
45,658028653213,-340822285446,-626019815356,1
45,2373835729374,1749427939757,-2655744666188,1
45,4195858382209,148889850027,-4195920874423,1
45,15641865280393,26430282071,-15641865305547,1
45,17258087524486,555063360462,-17258278913179,1
46,3,3,-2,1
46,26,19,-29,1
46,815,-473,-758,1
46,64403,52846,-74573,1
46,288399,114838,-294345,1
46,495645,373777,-558258,1
46,598825,-110035,-597584,1
46,190975879,171297647,-228889406,1
46,403668915,-266400128,-360552453,1
46,71165934075,55937146291,-81203250480,1
46,197970072639,-139983123953,-171178261116,1
46,207076885483,-69214556693,-204466564894,1
46,1142543097281,-467865561584,-1115769071531,1
46,69309912863292,-8063632925525,-69273512275773,1
47,7,6,-8,1
47,31,-14,-30,1
47,63,-50,-50,1
47,139,49,-141,1
47,121999,52356,-125132,1
47,146566,-98561,-129882,1
47,209650,81688,-213705,1
47,391641,66913,-392291,1
47,621998179,184993227,-627405695,1
47,625947313,-251708625,-612074705,1
47,22775286700,-12807724665,-21336163562,1
47,56354486335,56345185938,-70996345190,1
47,168882647332,-110335615380,-151445881841,1
47,1112237247064,-266536021425,-1107111530588,1
47,15673794268342,-1980394538873,-15663248508924,1
48,4,-2,-2,2
48,31,-23,-26,1
48,130,-86,-116,2
48,472,-110,-470,2
48,1288,-410,-1274,2
48,3991,-1247,-3950,1
48,120496,21058,-120710,2
48,4882294,2852296,-5187338,2
48,2361096148,-1819860815,-1925185889,1
48,51957780124,-11633422151,-51762646505,1
48,8414078329852,7961404740958,-10323784859138,2
48,19568159773342,-2391718491683,-19556242594037,1
51,659,602,-796,1
51,886475,-129352,-885556,1
51,2083670,1184708,-2204221,1
51,137719499,72543884,-144126328,1
51,12983080310,3247376363,-13050450766,1
51,294168790328,-114529298869,-288264311548,1
51,1627745900351,-259281545725,-1625550031735,1
52,60702901317,23961292454,-61922712865,1
52,1232911859663,343101441461,-1241705896626,1
53,3,3,-1,1
53,5,-2,-4,1
53,237,80,-240,1
53,2141,1518,-2370,1
53,2315,-935,-2263,1
53,140013,105488,-157656,1
53,272390,-37388,-272155,1
53,343789,281048,-397552,1
53,1061913,-432027,-1037521,1
53,1924978,-302611,-1922482,1
53,2752116,2375460,-3247507,1
53,160529381,-27252892,-160267130,1
53,1788064052,-1302604808,-1519236307,1
53,128197491645,89691858987,-141421102075,1
53,13005274210416,-10226861497171,-10415991794868,1
53,18679677327314,1109927110869,-18680983477200,1
55,3,3,1,1
55,4,-1,-2,1
55,10,-6,-9,1
55,29,-23,-23,1
55,103,62,-110,1
55,199,-97,-191,1
55,246,82,-249,1
55,367,74,-368,1
55,559,188,-566,1
55,2197,-307,-2195,1
55,2406,-1052,-2337,1
55,3131,1837,-3329,1
55,3223,454,-3226,1
55,10126,-4993,-9704,1
55,240638,27754,-240761,1
55,543588,-202148,-534105,1
55,10826794,6842102,-11670233,1
55,38198927,9983872,-38424926,1
55,80959878,-29416713,-79644050,1
55,452034271,-29190299,-451993693,1
55,957446712,337268967,-971198396,1
55,966758095,562156048,-1026366958,1
55,2437722208,824961407,-2468816690,1
55,2991667537,2094835577,-3300963611,1
55,6060692783,-192675494,-6060627872,1
55,6604852840,6221225039,-8087144654,1
55,7926659758,4956905471,-8526299432,1
55,19219112102,4134780088,-19282693985,1
55,22040340606,-11814715214,-20845038873,1
55,29574037518,15314156868,-30883951169,1
55,195638184658,-3196673585,-195637900168,1
55,923515956791,305684030998,-934547362802,1
55,1834212356350,646053086911,-1860549166576,1
55,2084382912848,-72227030681,-2084354004116,1
55,28304094467612,5918679334951,-28390101830324,1
55,39781209577755,-30816430723439,-32297563720101,1
56,4,0,-2,2
56,22,-11,-21,1
56,42,31,-47,1
56,208,64,-210,2
56,336,88,-338,2
56,559,505,-672,1
56,151783,-97230,-137111,1
56,1625836,-1211618,-1360632,2
56,1651629,1201150,-1840877,1
56,3219489,-878168,-3197561,1
56,8317117,1083682,-8323245,1
56,11095150,2749740,-11151164,2
56,12275122,2249314,-12300246,2
56,27129289,-1005921,-27128828,1
56,28288084,26021310,-34272272,2
56,101360826,-62745107,-92613053,1
56,300064078,-202858316,-265283340,2
56,2306420823,215309329,-2307046100,1
56,2797992382,469016667,-2802378395,1
56,3824185470,-571407455,-3819928289,1
56,4170134974,2069635444,-4333571928,2
56,6746164804,632286606,-6748015724,2
56,17880246718,-12855088344,-15314865548,2
56,23676776236,1797138397,-23680226997,1
56,53201645950,18743901604,-53966155152,2
56,130069537342,52723520640,-132895326668,2
56,530056755586,167172552330,-535542580430,2
56,13148628325224,8398845863344,-14203951645778,2
56,69034567214046,20296064006908,-69614447177048,2
56,88101319143495,-23783148467783,-87519762670418,1
56,100863792715762,-6465743362806,-100854935409086,2
57,4,1,-2,1
57,34,25,-38,1
57,193,-95,-185,1
57,382,76,-383,1
57,568,190,-575,1
57,835,-161,-833,1
57,982,361,-998,1
57,10606,5377,-11048,1
57,41272,13633,-41762,1
57,42802,26713,-46022,1
57,273193,197320,-303920,1
57,563194,214969,-573446,1
57,1256119,-547277,-1220489,1
57,7830691,-5837129,-6552185,1
57,10466236,-7310399,-9109010,1
57,103393096,13690564,-103473047,1
57,589248385,1013692,-589248386,1
57,10593169192,-2331319511,-10555396160,1
57,222890651803,-164406030821,-187856562869,1
57,233166976270,224716886185,-288546963182,1
57,648805861075,124884177469,-650344518503,1
57,81423255906784,-19126939531535,-81069906534038,1
60,5,-1,-4,1
60,1202,-163,-1201,1
60,7061,5906,-8233,1
60,1036031,734480,-1146811,1
60,1454530223,1425710669,-1814619706,1
60,299680076813,98325361994,-303167586241,1
60,2621168187041,-245867113846,-2620446897205,1
60,31198711399511,20495058956972,-33905290667539,1
61,5,0,-4,1
61,845,668,-966,1
61,20487143,11107551,-21522313,1
61,76410872,19894917,-76857820,1
61,7576362996,-1070641315,-7569229570,1
62,3,3,2,1
62,4,-1,-1,1
62,5,1,-4,1
62,27,27,-34,1
62,41,22,-43,1
62,434,159,-441,1
62,2903,-1561,-2744,1
62,11661,6329,-12252,1
62,15872,-9571,-14615,1
62,31232,-4677,-31197,1
62,727508,-153633,-725217,1
62,1113334,-155137,-1112329,1
62,2778941,-1031402,-2730751,1
62,3690417,-2197528,-3409899,1
62,30191955,14746200,-31321717,1
62,30326285,-5787903,-30255846,1
62,38047638,6917951,-38123721,1
62,87730689,-52303227,-81036124,1
62,122237471,50364967,-125023558,1
62,7422544223,-3202606154,-7218232681,1
62,9182388151,1167866927,-9188681038,1
62,13882032107,-1171147588,-13879253069,1
62,22592680295,-15143812444,-20049010409,1
62,32747866283,5986430875,-32814414190,1
62,85601499870,-51075663685,-79051971717,1
62,1135203240219,210739393338,-1137618950389,1
62,38953569545783,-4386555113900,-38935018780345,1
62,89539041238667,-672444913205,-89539028596426,1
63,4,0,-1,1
63,7,-4,-6,1
63,63,-38,-58,1
63,67,-37,-63,1
63,146,102,-161,1
63,6639,-4178,-6034,1
63,11967,3160,-12040,1
63,12096,760,-12097,1
63,293943,-229082,-237376,1
63,626347,41789,-626409,1
63,867133,141945,-868399,1
63,3685248,-2779340,-3057409,1
63,10555335,-2955229,-10477547,1
63,117201643,-68046403,-108994473,1
63,168142432,-82636858,-161206857,1
63,974137796,128809471,-974887944,1
63,1352905298,-654848600,-1299699609,1
63,2568750583,-1096741833,-2500300783,1
63,62211863821,-34723536841,-58374173253,1
63,105126165985,-18175092175,-104944766283,1
63,128758358955,76433888159,-137174401931,1
63,281243979391,-154972256952,-264592990900,1
63,1081768944075,588056915453,-1136842742729,1
63,3841865137670,1084704542592,-3870473888585,1
65,4,1,0,1
65,91,85,-111,1
65,730,364,-759,1
65,793,-348,-770,1
65,903,403,-929,1
65,12481,-776,-12480,1
65,24193,12460,-25248,1
65,47425,-28691,-43629,1
65,60258598894,-8698195239,-60198125540,1
65,21458176760833,-13404010267856,-19550144424636,1
66,4,1,1,1
66,1619125,-88787,-1619036,1
66,28686505,23216104,-33055847,1
66,5455570303,-3565583621,-4891598060,1
69,5,2,-4,1
69,26,-19,-22,1
69,377,95,-379,1
69,398,134,-403,1
69,1209029,261692,-1213102,1
69,18036296,1140509,-18037816,1
69,27737309,-14350996,-26392624,1
69,6908086685,-4721746702,-6076741522,1
70,20,11,-21,1
70,63,23,-64,1
70,581,-432,-487,1
70,693,113,-694,1
70,2325,824,-2359,1
70,18858,-9451,-18031,1
70,102711,75260,-114721,1
70,2827923,900896,-2858077,1
70,3322634,-549415,-3317619,1
70,17387367,-7774732,-16852945,1
70,139334349,118310609,-163379752,1
70,252363300,172954403,-276965293,1
70,434071505,350926488,-500004403,1
70,511982936,-342020749,-454998333,1
70,1633983959,459573212,-1646013633,1
70,1842839285,1343866128,-2055557143,1
70,2472349383,-493767577,-2465766994,1
70,3218715204,-494415589,-3214821925,1
70,5025848171,1201509606,-5048634493,1
70,7483578083,-2638136173,-7372659420,1
70,13432071101,2781681441,-13471720228,1
70,16662417948,5093333021,-16819569727,1
70,100423138011,33843544760,-101688394021,1
70,167470987089,61683198029,-170215109392,1
70,175148822075,-118549518573,-154765042642,1
70,3796972605167,-1305286502032,-3744841404825,1
70,27296533441352,-8658102976711,-27003032135643,1
70,35608634532461,9332305540985,-35821030893846,1
70,54379542143465,-9403632092454,-54285646673731,1
71,4,2,-1,1
71,5,-3,-3,1
71,23,-16,-20,1
71,23,12,-24,1
71,36,-22,-33,1
71,351,-148,-342,1
71,389,97,-391,1
71,407,136,-412,1
71,443,401,-533,1
71,459,-333,-391,1
71,15214,-10897,-13060,1
71,38999,-7112,-38920,1
71,69071,-42324,-63306,1
71,1955223,-842908,-1901544,1
71,6502032,2860160,-6681513,1
71,7912419,5464995,-8700367,1
71,8372830,-6516718,-6769513,1
71,8588678,1671887,-8609744,1
71,10621389,6903329,-11515983,1
71,14320287,-10394761,-12194751,1
71,33140951,-17040838,-31565402,1
71,38293575,-24092302,-34806966,1
71,137500304,93216343,-150511000,1
71,161000670,-64979409,-157392220,1
71,953964055,76618988,-954128776,1
71,15201998610,815521407,-15202780888,1
71,92030004798,-35927359833,-90167424394,1
71,165189521016,85471105623,-172489488448,1
71,2082686242120,1665647435927,-2390177653708,1
71,4758844707611,-3515028197447,-4007112461533,1
71,8308274811122,2785490213543,-8411357256494,1
71,11994158597574,6524661762599,-12606011441778,1
71,17894590550351,-6827863313756,-17556906222154,1
71,82190084570195,45212511830427,-86518652222583,1
72,4,2,0,2
72,9,7,-10,1
72,28,-13,-27,1
72,434,-104,-432,2
72,22610,4194,-22658,2
72,142926434,19318588,-143043984,2
72,433175542,208956302,-448811874,2
72,833449428,333007154,-850806164,2
72,3331723682,2681926060,-3832086816,2
72,7561962781,214780283,-7562020536,1
72,8998184762,-2061965286,-8961946850,2
72,148397168458,-67886416386,-143501844694,2
72,1068215334530,61649652016,-1068283776924,2
72,1702680423858,861884328256,-1773322840936,2
72,2177937502913,-122993839598,-2177806746177,1
72,3608849941316,-37369076724,-3608848605710,2
72,5163125803956,-1435864968139,-5125840806365,1
73,4,2,1,1
73,25,-12,-24,1
73,43,29,-47,1
73,344,-146,-335,1
73,5574,-3183,-5204,1
73,31735,29047,-38365,1
73,56729,-37652,-50552,1
73,705811,-144863,-703771,1
73,17132173,9322695,-18006939,1
73,39201073,34847961,-46808625,1
73,49072745,-25625906,-46623146,1
73,68082501,-40457121,-62942123,1
73,162913297,129889075,-186771115,1
73,9570865417,5403498479,-10113622559,1
73,40834159409,-6223609832,-40785912242,1
73,89666825222,64807421302,-99770308727,1
73,150870278049,40432098960,-151832077526,1
73,383447340098,378934517236,-480287302655,1
73,556455045364,-168455741439,-551260633278,1
73,736822107793,-250878715498,-726996735848,1
73,4047553769368,-2834289851566,-3518040471167,1
73,7915935389497,-741941158279,-7913762178521,1
73,58057460729571,25813217402449,-59710867088283,1
73,58708676349810,20273694348993,-59503745029844,1
73,96092785180953,-45305457560768,-92611184564988,1
75,435203083,4381159,-435203231,1
75,2576191140760,1217343443218,-2663786047493,1
75,59897299698355,-47258398396091,-47819328945509,1
78,53,26,-55,1
78,2123,-829,-2080,1
78,4762691576,3702736031,-5415214129,1
79,35,-19,-33,1
79,74,-49,-66,1
79,711,-196,-706,1
79,16733999,-7789792,-16151268,1
79,36137910,18446834,-37673905,1
79,17092319076,2131197776,-17103356497,1
79,39705965111,-12653823420,-39272875078,1
79,5807894083404,3633292955111,-6247708545706,1
80,4,2,2,2
80,8,-6,-6,2
80,282,260,-342,2
80,1366,-706,-1300,2
80,103532,69241,-112969,1
80,262880,155257,-279817,1
80,602942,-251018,-588076,2
80,1739600,-188579,-1738861,1
80,41209820,-19168371,-39778269,1
80,596394012,-53561574,-596249974,2
80,1511452021,377406422,-1519255309,1
80,8154496310,4076830591,-8480921431,1
80,40376790280,-26017455106,-36396406234,2
80,255896404002,-134941553820,-242721768862,2
80,1476381453222,-1004706647580,-1301356648882,2
80,6670567326224,-3201346467878,-6415127850598,2
80,7996233465341,2152558000819,-8047895266900,1
81,3,3,3,3
81,12,12,-15,3
81,17,10,-18,1
81,418,-310,-351,1
81,2638,-1719,-2368,1
81,198873,191554,-246040,1
81,286361,127746,-294596,1
81,4638217,-3325968,-3978850,1
81,308017993,149516366,-319340088,1
81,3107173978,-119545570,-3107114991,1
81,39618451444,-8728408791,-39476727418,1
81,167247113913,16774644844,-167303344870,1
81,313613296393,97339729374,-316708441960,1
81,644685286580,-169969508298,-640722794903,1
81,12695210906636,2236736622130,-12718313108775,1
81,45473702456012,-4510831267751,-45458902200366,1
82,14,-11,-11,1
82,1188,847,-1317,1
82,11095,10643,-13700,1
82,167797,-104700,-152931,1
82,344669,265048,-390539,1
82,541313227,-192164001,-533117460,1
82,2246197393,1281055282,-2377292407,1
82,3285761566,-1208241211,-3230374427,1
82,15007689913,2091910201,-15021225856,1
82,411745887073,-219112248791,-389926761154,1
82,623818539358,452884328539,-694961922649,1
82,1588308008257,-596293557647,-1559783878492,1
82,73950900813037,71230194276909,-91490466945990,1
83,4,3,-2,1
83,6,-2,-5,1
83,24,22,-29,1
83,25,-15,-23,1
83,43,-32,-36,1
83,115,-86,-96,1
83,151,139,-183,1
83,382,-288,-317,1
83,388,-278,-333,1
83,510,-92,-509,1
83,2227,-470,-2220,1
83,2595,1030,-2648,1
83,2932,-1301,-2844,1
83,3651,1315,-3707,1
83,13141,-5651,-12783,1
83,25686,-8270,-25397,1
83,128968,97438,-145341,1
83,425602,314515,-476520,1
83,552634,-12237,-552632,1
83,617683,-383886,-563672,1
83,962193,439801,-991895,1
83,6817294,-487293,-6816464,1
83,14551171,6421054,-14956548,1
83,85975536,-52828736,-78733973,1
83,94187179,74098692,-107503064,1
83,212806824,204264691,-262848758,1
83,312729346,152194707,-324310616,1
83,347407083,-184038782,-329259746,1
83,4863980340,-2841120650,-4516647773,1
83,5133688492,2011979563,-5234700528,1
83,7408193371,7120034055,-9155808887,1
83,8993454222,1569621451,-9009363206,1
83,18420798112,1781513976,-18426350741,1
83,21309033939,-9488720264,-20662459598,1
83,58604506602,54283261924,-71218889549,1
83,242595250987,232338931189,-299329250229,1
83,286879031203,895134582,-286879034108,1
83,298869798699,-26848750856,-298797556340,1
83,767087396598,-604361633813,-613248843158,1
83,833567882668,-293334123101,-821279273322,1
83,2077311266353,1244558014003,-2216663146041,1
83,2257195553227,2251636518270,-2840390536310,1
83,2290660846939,1373456388754,-2444664366390,1
83,3473095607304,-2606885195861,-2891606431820,1
83,5067734947987,439196873074,-5068834294164,1
